external_source_group,external_feature_name,excel_dataset_id,target_name,best_precursor_score,best_reverse_lag_score,precursor_minus_reverse_score
kp_dst,kp_min_daily,気象庁_地震月報_カタログ編,mean_depth,0.07545126553154419,0.07448067165824228,0.0009705938733019087
kp_dst,kp_min_daily,気象庁_地震月報_カタログ編,shallow_count,0.05523492185812164,0.041671511276817584,0.013563410581304058
kp_dst,kp_min_daily,気象庁_地震月報_カタログ編,deep_count,0.07817151757179087,0.04875373771849301,0.02941777985329786
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,count,0.0734374357767951,0.018356805323159323,0.05508063045363577
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,m3_flag,0.0455086954240786,0.04335584236441301,0.002152853059665588
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,m4_flag,0.0480241157923524,0.04331101747719231,0.004713098315160091
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,m5_flag,0.03562522190199216,0.019485024994421587,0.016140196907570573
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,m6_flag,0.034652375001446106,0.03561795323969012,-0.0009655782382440165
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,max_magnitude,0.05031286375110886,0.046913232052233717,0.0033996316988751454
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,energy,0.059788706330770436,0.016974264343450046,0.04281444198732039
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,mean_depth,0.055088530008815834,0.061600379397921984,-0.00651184938910615
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,shallow_count,0.06240776432490178,0.022877454494956123,0.03953030982994565
kp_dst,kp_std_daily,気象庁_地震月報_カタログ編,deep_count,0.049174249748122255,0.0594625505761554,-0.010288300828033142
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,count,0.08164732039379648,0.07028731056489469,0.011360009828901785
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,m3_flag,0.09307305009559293,0.08255650931481713,0.010516540780775796
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,m4_flag,0.08863493903920774,0.08855379145813785,8.114758106989028e-05
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,m5_flag,0.055068607554904635,0.041131257328564166,0.013937350226340468
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,m6_flag,0.06712863342066214,0.01816182539334204,0.0489668080273201
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,max_magnitude,0.10063402205502285,0.06477918175751185,0.035854840297511
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,energy,0.036327929649813295,0.04633888831608233,-0.010010958666269033
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,mean_depth,0.09494203489801882,0.09547075834954115,-0.0005287234515223282
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,shallow_count,0.06432102984878126,0.0483232332568255,0.015997796591955757
kp_dst,kp_sum_daily,気象庁_地震月報_カタログ編,deep_count,0.08333572671900664,0.05936497961919141,0.023970747099815233
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,count,0.0810776773853615,0.017661893549276372,0.06341578383608512
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,m3_flag,0.049750902501234304,0.04743392790360322,0.002316974597631083
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,m4_flag,0.04287297035417965,0.04574882801443088,-0.002875857660251231
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,m5_flag,0.032415006089196736,0.016443233253388968,0.01597177283580777
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,m6_flag,0.040106620061863364,0.04258696202017735,-0.0024803419583139877
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,max_magnitude,0.05340912758176068,0.047776115113969495,0.0056330124677911875
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,energy,0.05327911604899239,0.024445420521510226,0.02883369552748216
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,mean_depth,0.057447033866261474,0.06423267181315118,-0.006785637946889703
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,shallow_count,0.0686095448173546,0.023848214138371734,0.04476133067898286
kp_dst,kp_range_daily,気象庁_地震月報_カタログ編,deep_count,0.04556379509101915,0.05691250613995917,-0.011348711048940023
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,count,0.0941798140754938,0.047257733035819545,0.04692208103967426
kp_dst,storm_flag_kp_ge_4,気象庁_地震月報_カタログ編,m3_flag,0.07266503642210437,0.0689197947249823,0.003745241697122065
