external_source_group,external_feature_name,base_feature_name,feature_adjustment,excel_dataset_id,excel_dataset_name,excel_category,target_name,target_type,spatial_unit,region,lag,lag_direction,n_samples,model_type,correlation,spearman,partial_correlation,ols_coefficient,ols_p_value,logistic_coefficient,logistic_odds_ratio,AUC,average_precision,brier_score,poisson_coefficient,poisson_rate_ratio,poisson_p_value,negative_control_correlation,negative_control_auc,negative_control_pass,best_reverse_lag_score,precursor_minus_reverse_score,fdr_q_value,train_period,test_period,status,error_message,reject_reasons
omni,proton_density_rolling_mean_3d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.09532225077274048,-0.13146708758047979,-0.09532225077274048,-5.597046237258612,4.969993247188741e-05,,,,,,-0.08501155450328546,0.918501671509563,,0.04826613311147931,,True,0.10392006210917208,-0.008597811336431602,0.0007416926465170069,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,fail_reverse_lag
omni,proton_density_rolling_mean_3d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.0805056967076711,-0.09131916586614441,-0.0805056967076711,-0.1244062926349934,0.0006217892107217404,,,,,,-0.07632560689857641,0.9265144779339408,,-0.03593792100162072,,True,0.08901359144243079,-0.008507894734759686,0.005849106782237613,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,fail_reverse_lag
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.10672130825872217,-0.13171805898021105,-0.10672130825872217,-12.06988025362075,4.560185218213456e-06,,,,,,-0.07605524489843637,0.9267650061064766,,0.027296984073457667,,True,0.11831181257541795,0.007373749410954894,9.773872780708916e-05,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.15954091344458968,-0.18084507566919025,-0.15954091344458968,-0.01611594173507823,5.1228351308180104e-12,-0.049096057886547854,0.9520896695843782,0.386583950894528,0.7401325014383787,0.32237026202409735,,,,0.02240067671307901,0.44819222995733216,True,0.1619007297593595,0.013689209497522059,3.9701972263839584e-10,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.10882602953658001,-0.17904178991669245,-0.10882602953658001,-0.016306558530074174,2.931738636028669e-06,-0.04637641294338905,0.9546825396845519,0.40869626642349827,0.694927905893284,0.32048857007999376,,,,0.03245930725014343,0.4591194564672943,True,0.09774879247983528,0.03856199119251613,6.529868549221269e-05,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.05911349152502105,-0.041267092429740186,-0.05911349152502105,-0.01341697557233661,0.011436842632417532,-0.021680028177956653,0.9785532944440367,0.46472672071799553,0.28933213302915634,0.3036066503717299,,,,0.04451395443682562,0.4876594516514425,True,0.0655384401641592,0.014655096736784681,0.06424980786910015,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,fail_auc
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.06161460618689124,-0.035842399713756655,-0.06161460618689124,-0.00962202339591686,0.008377480983223735,-0.013656633842801937,0.9864361949245188,0.445239852398524,0.0954312713547188,0.29823348133522704,,,,0.05080522857081403,0.4922632226322263,True,0.029844236286302842,0.03866980920911664,0.049703900807284804,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.12919828731434346,-0.14293656686016867,-0.12919828731434346,-0.08093483792586065,2.629382732205999e-08,,,,,,,,,0.01964988946454526,,True,0.12352141233214087,0.013847877806050679,9.139852310726256e-07,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.12260761121945302,-0.14479091639087313,-0.12260761121945302,-0.32886096143939425,1.3191045526248374e-07,,,,,,,,,0.025004152516974517,,True,0.13019023921949938,0.004058600014237357,3.987718550044942e-06,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.1115561685692288,-0.14625588785954385,-0.1115561685692288,-9.175358507934913,1.6324287900836312e-06,,,,,,-0.08643208461899833,0.9171978385101228,,0.02957188280841355,,True,0.11870097391571804,0.017300559324077314,3.881856467353684e-05,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.08920239055811055,-0.08356974696816824,-0.08920239055811055,-0.19447898145245193,0.00013080838408287683,,,,,,-0.10647918167578921,0.8989937635100519,,0.03221831183222224,,True,0.10504184432022892,0.005501936770905547,0.001639913932803713,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.09584949829199929,-0.11981458184117784,-0.09584949829199929,-10.817551482488586,3.952314341966547e-05,,,,,,-0.05858443852783581,0.9430986031798326,,0.03925384707680001,,True,0.11831181257541795,0.007373749410954894,0.0006148445212639564,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.16042383969804566,-0.18097828911279845,-0.16042383969804566,-0.016160297691018913,3.990214359122243e-12,-0.049107820249240514,0.9520784708262306,0.3866007780701163,0.7397168652040506,0.32267442099868626,,,,-0.027775983905286874,0.4507540833689387,True,0.1619007297593595,0.013689209497522059,3.1351684250246196e-10,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.10813456695016438,-0.18122720734537973,-0.10813456695016438,-0.016163605633508844,3.4349068988169283e-06,-0.04789604724601975,0.9532328731096268,0.4073571497475803,0.6925715459802698,0.32131172169401284,,,,-0.035959659732874155,0.4602913276954243,True,0.09774879247983528,0.03856199119251613,7.556795177397242e-05,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.061926689978283524,-0.04320846422445552,-0.061926689978283524,-0.014009611771285273,0.008086966255154995,-0.023192931827839686,0.9770739569230033,0.4608470775462963,0.28553678944863436,0.3048063604480812,,,,-0.040006717186832776,0.48955551103988604,True,0.0655384401641592,0.014655096736784681,0.04830365200574274,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,fail_auc
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.06851404549541948,-0.02622399397904134,-0.06851404549541948,-0.010671755933823246,0.0033743474810911957,-0.015558009705458977,0.9845623909208094,0.43707512315270935,0.09174644087597603,0.29963770742048296,,,,-0.053368335470671754,0.49583128078817734,True,0.029844236286302842,0.03866980920911664,0.023569284945761937,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.12731745146187004,-0.1361682850827427,-0.12731745146187004,-0.07956190862027385,4.274448741971525e-08,,,,,,,,,-0.04693408961052136,,True,0.12352141233214087,0.013847877806050679,1.4178862072103988e-06,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.13048778709865333,-0.1535792629704319,-0.13048778709865333,-0.349027880591443,1.9330290785233987e-08,,,,,,,,,0.021982577945877543,,True,0.13019023921949938,0.004058600014237357,6.984718127260254e-07,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.0961347541366107,-0.13203797230058442,-0.0961347541366107,-7.889939669741005,3.746262331855682e-05,,,,,,-0.06342454661056394,0.9385449330253974,,0.0340835948002711,,True,0.11870097391571804,0.017300559324077314,0.0005889697810801234,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,3D,external_precedes_target,1824,univariate_calendar_autocorrelation_adjusted,-0.09241853517845505,-0.0918023346638977,-0.09241853517845505,-0.20075847731157484,7.437723124113752e-05,,,,,,-0.06948152909238804,0.9328773643170296,,-0.027291148893823412,,True,0.10504184432022892,0.005501936770905547,0.001039452289066717,2020-01-04..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.09481554478050452,-0.11806570364298465,-0.09481554478050452,-10.64747157148907,4.8854216226411e-05,,,,,,-0.048283139592822856,0.9528639553669489,,0.03649486400024279,,True,0.11831181257541795,0.007373749410954894,0.0007306705146143049,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.16044355551390743,-0.1787252497243051,-0.16044355551390743,-0.016067822573935873,4.185197323175166e-12,-0.04874065895249041,0.952428101373662,0.3877695597597733,0.7400103280423123,0.3225083344362635,,,,0.028525041453156603,0.45307461609579003,True,0.1619007297593595,0.013689209497522059,3.273285062391586e-10,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.13631078367235142,-0.17971393655663576,-0.13631078367235142,-0.02027120222687981,4.443382155855518e-09,-0.05637925806052897,0.9451806005445718,0.3895292213027522,0.6817792487627229,0.3262677021392579,,,,-0.03625110779868777,0.4617488277294393,True,0.09774879247983528,0.03856199119251613,1.8822277206791698e-07,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.08019353690094388,-0.06237547847571278,-0.08019353690094388,-0.01801731576663081,0.0006028231880496612,-0.02972355150714603,0.9707138488396246,0.4448395143203897,0.277424451386396,0.30907416439120433,,,,-0.028065808862215137,0.49054395668928025,True,0.0655384401641592,0.014655096736784681,0.005702155537446171,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.05971453015712946,-0.01173751931839952,-0.05971453015712946,-0.009230646393650047,0.010751901360017082,-0.014124165135297328,0.985975112928871,0.44329606080991013,0.0930087486158222,0.29831229553289274,,,,0.03784054615517059,0.495732828237424,True,0.029844236286302842,0.03866980920911664,0.06099481556755656,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.13736929013819155,-0.14432240072049768,-0.13736929013819155,-0.08534451336014273,3.355016380799284e-09,,,,,,,,,-0.03085613669157852,,True,0.12352141233214087,0.013847877806050679,1.4592609513425457e-07,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.13424883923373673,-0.15402936556964197,-0.13424883923373673,-0.35708426159229606,7.631880027880936e-09,,,,,,,,,-0.039140413343445306,,True,0.13019023921949938,0.004058600014237357,3.04739003455199e-07,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.09431875722360362,-0.12621709064492678,-0.09431875722360362,-7.701459800444574,5.35487272033805e-05,,,,,,-0.03983386799906775,0.9609490702838767,,0.028272430019879103,,True,0.11870097391571804,0.017300559324077314,0.0007860575108201786,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,7D,external_precedes_target,1820,univariate_calendar_autocorrelation_adjusted,-0.0972602217259047,-0.08895047014313444,-0.0972602217259047,-0.21003969154503957,3.08990655285171e-05,,,,,,-0.08562333197783391,0.9179399247261331,,-0.04305186696548593,,True,0.10504184432022892,0.005501936770905547,0.0005048673380557896,2020-01-08..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.12568556198637285,-0.148287104546577,-0.12568556198637285,-14.09734693965094,6.99075312556346e-08,,,,,,-0.09476238353790851,0.9095890421219928,,0.026163553102252674,,True,0.11831181257541795,0.007373749410954894,2.238353817668676e-06,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.1670775696642818,-0.18256468111479957,-0.1670775696642818,-0.016692440440555675,5.53413682194917e-13,-0.048266561275539153,0.9528797523788728,0.38923757840793655,0.739255573775716,0.32242991208952976,,,,0.04227872792889952,0.4505647637282337,True,0.1619007297593595,0.013689209497522059,5.045830631777185e-11,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.10930905202259336,-0.1572684947503321,-0.10930905202259336,-0.016214779646669206,2.8718112444479147e-06,-0.049573731756706756,0.951634989830134,0.4041615206828032,0.6868136184987153,0.3226034898943373,,,,0.02803826752246557,0.4602405889274635,True,0.09774879247983528,0.03856199119251613,6.40475889049535e-05,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.07832482940639392,-0.05403361330560587,-0.07832482940639392,-0.017531520591574798,0.0008274336634686778,-0.029890781379104128,0.9705515300596279,0.4475722006417835,0.27930264026904705,0.3087454380920747,,,,0.018931534861709808,0.4875063333896301,True,0.0655384401641592,0.014655096736784681,0.0073286981621511465,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.05546015262052708,-0.00989906120400676,-0.05546015262052708,-0.008551052794773787,0.01808897489764508,-0.01307866431545832,0.9870064897765014,0.4526286948995286,0.09359193402963377,0.2973032282885988,,,,-0.007146545021110639,0.4926055307516517,True,0.029844236286302842,0.03866980920911664,0.09286872086866865,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,fail_auc
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.13236436724593906,-0.1360473792989108,-0.13236436724593906,-0.0820202605401933,1.3244479480051069e-08,,,,,,,,,0.027812378025016904,,True,0.12352141233214087,0.013847877806050679,4.979457004076532e-07,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.12992382323119595,-0.14790799924194242,-0.12992382323119595,-0.344991769969747,2.457122761623457e-08,,,,,,,,,0.04658687168909451,,True,0.13019023921949938,0.004058600014237357,8.584824402803267e-07,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.12217330856276264,-0.15662539751174454,-0.12217330856276264,-9.960945073590224,1.6194777510055794e-07,,,,,,-0.07259319191637133,0.9299790760895569,,0.025250067265632625,,True,0.11870097391571804,0.017300559324077314,4.818864861194613e-06,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,14D,external_precedes_target,1813,univariate_calendar_autocorrelation_adjusted,-0.0714716291211969,-0.06976646532492528,-0.0714716291211969,-0.15396369855877617,0.0022934943096931224,,,,,,-0.06693147103219423,0.9352592914946122,,0.03144590713748824,,True,0.10504184432022892,0.005501936770905547,0.017156369995421628,2020-01-15..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.119422341532081,-0.15883511355279975,-0.119422341532081,-13.684166848357025,3.467424180542468e-07,,,,,,-0.1116935580432277,0.8943182721547158,,0.07395891642599345,,True,0.11831181257541795,0.007373749410954894,9.652176698489647e-06,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.17558993925688157,-0.19589852841891808,-0.17558993925688157,-0.017862743902860884,4.1341836743911984e-14,-0.04934950931875648,0.9518483916714389,0.3898626433423835,0.7364635227405427,0.3221544172311846,,,,0.06709454854766056,0.4477437536515792,True,0.1619007297593595,0.013689209497522059,4.607047820154898e-12,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.10071911377299828,-0.18214761252477693,-0.10071911377299828,-0.015158190194199317,1.7946229302020098e-05,-0.041951348092746484,0.9589164325509618,0.4204181120571849,0.6961467469206457,0.3175734623922677,,,,0.024891563387995384,0.4590691685062546,True,0.09774879247983528,0.03856199119251613,0.0003188986030218266,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.071185192660628,-0.06652135926492873,-0.071185192660628,-0.016135217750030618,0.0024978238559334952,-0.026503368512674295,0.9738447634215817,0.44480004588405675,0.2872505147067657,0.3081474618609094,,,,0.03657394338245796,0.4871983481739579,True,0.0655384401641592,0.014655096736784681,0.0184283412997257,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.05803314954536311,-0.01429380913359389,-0.05803314954536311,-0.009062480578690127,0.013783111893408556,-0.013598883028690946,0.9864931640628355,0.4399492385786802,0.09718273931828972,0.298585450557268,,,,0.04763627581826616,0.4953013959390863,True,0.029844236286302842,0.03866980920911664,0.07433245541123387,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.13615002547677862,-0.15446457161755245,-0.13615002547677862,-0.08566849528867534,5.795774050528701e-09,,,,,,,,,0.05859570687184516,,True,0.12352141233214087,0.013847877806050679,2.3782899533457122e-07,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.13147000844811008,-0.16265240395584793,-0.13147000844811008,-0.3555347946792057,1.9226798238274824e-08,,,,,,,,,0.06756946895256273,,True,0.13019023921949938,0.004058600014237357,6.960019319800121e-07,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.13600153323979536,-0.173934609266276,-0.13600153323979536,-11.321860358627822,6.024501940085197e-09,,,,,,-0.1171311254388554,0.8894685535619351,,0.07201833080882095,,True,0.11870097391571804,0.017300559324077314,2.463255589411333e-07,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_7d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,30D,external_precedes_target,1797,univariate_calendar_autocorrelation_adjusted,-0.11054378109113447,-0.10917252609858608,-0.11054378109113447,-0.2421917994861919,2.4489103117982453e-06,,,,,,-0.10136547713229778,0.9036027263966266,,-0.03618022919483477,,True,0.10504184432022892,0.005501936770905547,5.5597764069454174e-05,2020-01-31..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_14d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.1423381656933951,-0.16844382874762304,-0.1423381656933951,-23.052629198343848,8.171715244543033e-10,,,,,,-0.1467754188300584,0.8634878787602515,,0.03846584895767191,,True,0.15278765625832494,0.019038939216069806,4.04732051150682e-08,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
omni,proton_density_rolling_mean_14d,proton_density,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,1D,external_precedes_target,1826,univariate_calendar_autocorrelation_adjusted,-0.2282295932858214,-0.23362436464382272,-0.2282295932858214,-0.03301435748555866,1.3563584204064934e-23,-0.07048683000988698,0.931940013085737,0.3300995583501759,0.7150019793349968,0.33507546304279845,,,,0.03559117552211867,0.44035481697731865,True,0.2314016822563463,0.021926626989216685,9.068984732521848e-21,2020-01-02..2023-06-30,2023-07-01..2024-12-31,ok,,
