kp_dst_feature_name,base_feature_name,feature_adjustment,excel_dataset_id,excel_dataset_name,excel_category,target_name,target_type,spatial_unit,region,lag,lag_direction,n_samples,model_type,correlation,spearman,partial_correlation,ols_coefficient,ols_p_value,logistic_coefficient,logistic_odds_ratio,AUC,average_precision,poisson_coefficient,poisson_rate_ratio,poisson_p_value,negative_control_correlation,negative_control_pass,train_period,test_period,status,error_message,fdr_q_value
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,-30D,target_precedes_external,1797,calendar_autocorrelation_adjusted,0.03567023828071026,0.02066066022446894,0.03567023828071026,0.0352532763070582,,,,,,,,,-0.031292483975542455,True,2020-01-01..2023-06-30,2023-07-01..2024-12-01,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,energy,event_catalog,national,national,-30D,target_precedes_external,1797,calendar_autocorrelation_adjusted,0.009496633352969961,-0.013547025650255423,0.009496633352969961,53558519.26211714,,,,,,,,,-0.026500430305462813,False,2020-01-01..2023-06-30,2023-07-01..2024-12-01,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,-30D,target_precedes_external,1797,calendar_autocorrelation_adjusted,0.06436530078393349,0.04531451364647477,0.06436530078393349,0.27016213746718304,,,,,,,,,-0.03568976301994247,True,2020-01-01..2023-06-30,2023-07-01..2024-12-01,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,shallow_count,event_catalog,national,national,-30D,target_precedes_external,1797,calendar_autocorrelation_adjusted,0.012957546413543268,0.010491645684316899,0.012957546413543268,1.68990677723802,,,,,,0.04478943603354794,1.0458076273208525,,-0.05047467225109044,False,2020-01-01..2023-06-30,2023-07-01..2024-12-01,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,deep_count,event_catalog,national,national,-30D,target_precedes_external,1797,calendar_autocorrelation_adjusted,0.029004965328796234,0.023016515254510282,0.029004965328796234,0.10086999460705294,,,,,,0.07297624682176208,1.0757049851989926,,0.026395643696081786,True,2020-01-01..2023-06-30,2023-07-01..2024-12-01,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,count,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,0.03434322730790717,0.024459082238948496,0.03434322730790717,6.212013622746725,,,,,,0.08846844711697044,1.0924997805488503,,-0.03938034326013588,False,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m3_flag,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,0.06610826272513251,0.05244001018900127,0.06610826272513251,0.010581670348951086,,0.0820769854003254,1.0855393772963005,0.5895907224192645,0.8166701932419158,,,,-0.040590789456645966,True,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m4_flag,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,0.06406154431466703,0.0709724453193467,0.06406154431466703,0.015410021088421771,,0.10289147811043343,1.108371120020842,0.5881381182546513,0.775257834874441,,,,-0.03854124740624859,True,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m5_flag,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,0.005543093699874675,0.0027284885326877653,0.005543093699874675,0.002034983059140593,,0.007104110167845601,1.0071294042202525,0.5205714750438885,0.3140409609550152,,,,0.006099747576214057,False,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,m6_flag,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,-0.006792916244376946,-0.01610813336756516,-0.006792916244376946,-0.0017161906534303374,,-0.007353840316295976,0.992673133007731,0.5059516429014259,0.1067465160398379,,,,-0.0028660928493500454,True,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,max_magnitude,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,0.04453691312201561,0.04350986583366089,0.04453691312201561,0.04457905683816195,,,,,,,,,-0.032680603138050865,True,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,energy,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,-0.01606142313843718,0.005023706093071973,-0.01606142313843718,-90888055.3988018,,,,,,,,,-0.04824082406317883,False,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
kp_rolling_max_3d,kp_rolling,derived,気象庁_地震月報_カタログ編,地震月報（カタログ編）,震源関連【過去の地震活動】,mean_depth,event_catalog,national,national,-14D,target_precedes_external,1813,calendar_autocorrelation_adjusted,0.07562247710221423,0.06084381987089719,0.07562247710221423,0.32245024877613704,,,,,,,,,-0.04060519623769103,True,2020-01-01..2023-06-30,2023-07-01..2024-12-17,ok,,
